Donor_ID	Sample_ID	Signature.1	Signature.2	Signature.3	Signature.4	Signature.5	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.26	Signature.27	Signature.28	Signature.29	Signature.30	Signature.33	Signature.36	Signature.38	Signature.51	Signature.52	Signature.MMR1	Signature.MMR2	Signature.PLATINUM	Signature.N1	Signature.N2	Signature.N3	Signature.N4	Signature.N5	Signature.N6	Signature.N7	Signature.N8	Signature.N9	Signature.N10	Signature.N11	Signature.N12	del.mh	del.rep	del.none	ins	clustered_del_1-10Kb	clustered_del_10-100Kb	clustered_del_100Kb-1Mb	clustered_del_1Mb-10Mb	clustered_del_>10Mb	clustered_tds_1-10Kb	clustered_tds_10-100Kb	clustered_tds_100Kb-1Mb	clustered_tds_1Mb-10Mb	clustered_tds_>10Mb	clustered_inv_1-10Kb	clustered_inv_10-100Kb	clustered_inv_100Kb-1Mb	clustered_inv_1Mb-10Mb	clustered_inv_>10Mb	clustered_trans	non-clustered_del_1-10Kb	non-clustered_del_10-100Kb	non-clustered_del_100Kb-1Mb	non-clustered_del_1Mb-10Mb	non-clustered_del_>10Mb	non-clustered_tds_1-10Kb	non-clustered_tds_10-100Kb	non-clustered_tds_100Kb-1Mb	non-clustered_tds_1Mb-10Mb	non-clustered_tds_>10Mb	non-clustered_inv_1-10Kb	non-clustered_inv_10-100Kb	non-clustered_inv_100Kb-1Mb	non-clustered_inv_1Mb-10Mb	non-clustered_inv_>10Mb	non-clustered_trans
DO46977	SA507548	317.0894	169.311757901638	228.947657946548	753.2123	193.772846021399	0	0	0	0	0	0	0	54.7722740645267	0	0	105.389767988899	243.0685	140.275542098316	0	0	0	0	0	0	0	0	0	0	0	232.847353978675	0	0	0	0	0	288.5813	0	0	0	0	0	0	0	0	0	0	0	0	0	653.6842	78	241	124	121	0	2	0	2	4	0	0	0	2	0	2	0	2	12	0	127	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	23
DO46980	SA507554	0	387.599278918593	338.393207381527	1681.155	625.790797954342	0	0	0	0	0	0	0	80.9554710561939	0	0	155.770021562241	0	321.127721081302	0	0	0	0	0	0	0	0	0	0	0	751.982202045897	0	0	0	0	0	832.7919	0	0	0	0	0	0	0	0	0	0	0	0	0	1478.231	170	595	263	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	14	0	2	2	16
DO46984	SA507563	0	285.230590852767	619.939028147996	1672.957	370.821334598112	0	0	0	0	0	0	0	148.311062264484	0	0	285.371909587449	0	236.314809147155	0	0	0	0	0	0	0	0	0	0	0	445.597865402029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1022.028	133	343	196	183	0	2	0	0	0	0	2	2	0	0	0	2	2	6	0	12	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	4
DO46988	SA507572	691.4429	0	705.34125985877	1588.518	0	0	0	0	0	0	0	0	168.742258123569	0	0	324.684482017581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	974.6244	0	0	0	0	0	0	0	0	0	0	0	0	0	1514.47	134	378	194	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	4
DO46992	SA507584	0	525.232743384038	593.351518713945	1818.186	0	0	0	0	0	0	0	0	141.95040163805	0	0	273.133079647938	0	435.15765661582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898.3329	0	0	0	0	0	0	0	0	0	0	0	0	0	2634.943	207	706	357	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DO47000	SA507132	0	162.029795793903	201.7083906131	950.3732	196.396831263425	0	0	0	0	0	0	0	48.2556901907887	0	0	92.8509191960887	0	134.242404206053	0	0	0	0	0	0	0	0	0	0	0	236.00046873665	0	0	0	0	0	360.8315	0	0	0	0	0	0	0	0	0	0	0	0	0	370.8407	56	163	99	90	2	0	0	4	0	0	0	0	4	0	0	2	0	4	0	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
DO47004	SA507141	0	320.160503421205	369.561438670225	2477.721	0	0	0	0	0	0	0	0	88.412000297693	0	0	170.11746103204	0	265.254396578708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695.8705	0	0	0	0	0	0	0	0	0	0	0	0	0	1530.815	149	451	241	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6
DO47016	SA507171	449.052	245.584310174372	293.639792570556	736.5852	277.551106720423	0	0	0	0	0	0	0	70.2488915552923	0	0	135.169015874118	0	203.467689825562	0	0	0	0	0	0	0	0	0	0	0	333.519593279682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1028.119	96	327	161	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	6	0	0	0	2	0	4	0	2	0	2	16
DO47048	SA507214	0	217.296164383307	0	1194.483	213.424688204176	0	0	0	0	0	0	0	0	0	0	0	0	180.030835616634	0	0	0	0	0	0	0	0	0	0	0	256.462011795905	0	0	0	0	0	426.8513	0	0	0	0	0	0	0	0	0	0	0	0	0	695.0721	50	130	73	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	2	0	2	0	6
DO47052	SA507223	499.2929	0	509.860490405559	1106.218	563.105116345488	0	0	0	0	0	0	0	121.976432367293	0	0	234.70027722709	0	0	0	0	0	0	0	0	0	0	0	0	0	676.655883654726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1312.014	83	324	167	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DO47056	SA507229	537.7803	403.855733894706	440.063320968383	1470.929	241.548217831986	0	0	0	0	0	0	0	105.278512294078	0	0	202.571066737489	0	334.596266105185	0	0	0	0	0	0	0	0	0	0	0	290.256682168106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	818.1231	72	200	111	102	0	0	2	2	0	0	0	0	2	0	0	2	2	0	0	10	2	2	0	4	0	0	2	0	4	0	0	0	2	2	2	4
DO47060	SA507238	0	357.537935348923	589.524640156859	1486.865	242.558414224084	0	0	0	0	0	0	0	141.034878662098	0	0	271.371481180976	0	296.221764650981	0	0	0	0	0	0	0	0	0	0	0	291.470585776008	0	0	0	0	0	502.4681	0	0	0	0	0	0	0	0	0	0	0	0	0	1659.698	154	490	261	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
DO47064	SA507244	366.2104	219.871164975722	303.888578157695	1253.375	271.649490434533	0	0	0	0	0	0	0	72.7007589298799	0	0	139.88676291239	0	182.164235024219	0	0	0	0	0	0	0	0	0	0	0	326.42790956557	0	0	0	0	0	390.0937	0	0	0	0	0	0	0	0	0	0	0	0	0	612.5069	66	210	111	128	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
DO47068	SA507250	400.4212	258.279876874792	0	1224.375	354.84664180212	0	0	0	0	0	0	0	0	0	0	0	0	213.986023125138	0	0	0	0	0	0	0	0	0	0	0	426.401858198015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785.2677	77	246	134	103	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
DO47072	SA507259	779.7961	346.69191297428	857.684446895455	2102.102	0	0	0	0	0	0	0	0	205.18806790855	0	0	394.811485195897	0	287.235787025627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862.2216	0	0	0	0	0	0	0	0	0	0	0	0	0	1671.991	154	433	207	198	0	2	2	0	16	0	0	0	4	14	0	0	6	4	26	36	0	0	0	0	0	0	0	0	0	2	8	10	12	2	4	6
DO47076	SA507269	0	0	0	797.6271	177.515547139725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.311752860342	0	0	0	0	0	208.1418	0	0	0	0	0	0	0	0	0	0	0	0	0	194.1658	25	78	46	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DO47080	SA507282	250.1009	0	0	726.3408	303.378677649246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364.555322350869	0	0	0	0	0	285.0451	0	0	0	0	0	0	0	0	0	0	0	0	0	444.7902	48	193	92	85	0	0	2	0	2	0	0	0	0	2	0	0	2	4	2	12	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
DO47088	SA507300	0	0	1183.53044684059	0	0	0	0	0	0	0	0	0	283.141808828631	0	0	544.805744330645	0	0	0	0	0	13571.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1168.068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	353	237	136	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	2
DO47092	SA507306	0	295.771609865251	669.657264801632	2137.787	458.366904291777	0	0	0	0	0	0	0	160.205400509402	0	0	308.25833468889	0	245.048090134669	0	0	0	0	0	0	0	0	0	0	0	550.797095708397	0	0	0	0	0	620.793	0	0	0	0	0	0	0	0	0	0	0	0	0	1195.102	128	348	175	192	2	0	2	4	0	2	0	0	4	0	0	0	2	6	0	8	0	0	2	2	0	2	0	2	2	0	8	0	2	2	0	8
DO47096	SA507312	0	0	0	992.8739	326.508000888263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392.348699111861	0	0	0	0	0	353.1665	0	0	0	0	0	0	0	0	0	0	0	0	0	629.6884	73	170	97	73	0	0	0	2	0	0	0	0	0	0	0	0	0	12	0	6	0	0	0	2	0	0	0	0	2	0	4	0	0	2	0	10
DO47100	SA507321	0	0	996.141666228075	3103.5	0	0	0	0	0	0	0	0	238.311869355207	0	0	458.546464416604	0	0	0	0	0	19749.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	632	342	224	0	0	0	1	4	0	2	0	6	0	0	2	2	4	0	10	2	0	0	1	0	0	0	0	0	0	0	0	14	0	0	4
DO47104	SA507330	664.426	293.987966391438	576.23170918368	855.9813	0	0	0	0	0	0	0	0	137.854745417172	0	0	265.252445399082	0	243.570333608482	0	0	0	1249.121	0	0	0	0	0	0	0	0	0	0	0	0	0	578.176	0	0	0	0	0	0	0	0	0	0	0	0	0	1238.089	135	352	185	136	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
DO47108	SA507336	0	0	188.21693737283	618.1774	316.817228367743	0	0	0	0	0	0	0	45.0280634876698	0	0	86.6404991394788	0	0	0	0	0	0	0	0	0	0	0	0	0	380.703771632378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	50	10	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DO47116	SA507352	583.1983	719.825435336551	961.047824798361	2260.645	0	0	0	0	0	0	0	0	229.916197095418	0	0	442.391978106112	0	596.378564663254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824.1934	0	0	0	0	0	0	0	0	0	0	0	0	0	1101.263	103	255	120	169	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	2	0	2	0	0	14	26	20	0	2	14
DO47124	SA507367	0	345.45264882034	356.348293172499	1100.653	295.08789988587	0	0	0	0	0	0	0	85.2509545244058	0	0	164.035152303055	0	286.209051179567	0	0	0	0	0	0	0	0	0	0	0	354.592700114242	0	0	0	0	0	436.9577	0	0	0	0	0	0	0	0	0	0	0	0	0	745.7812	87	220	108	134	0	0	4	4	0	0	0	0	8	0	2	2	4	6	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
DO47128	SA507373	598.3194	303.261829603093	670.406871702267	2169.281	290.072618404863	0	0	0	0	0	0	0	160.384732654445	0	0	308.603395643211	0	251.253770396825	0	0	0	0	0	0	0	0	0	0	0	348.566081595247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1121.973	110	283	160	144	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	4	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	8
DO47132	SA507385	299.0583	0	178.610730825081	720.1404	196.254619811437	0	0	0	0	0	0	0	42.7299234565688	0	0	82.2185457183301	0	0	0	0	0	0	0	0	0	0	0	0	0	235.829580188638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280.0546	33	80	58	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DO47150	SA507431	0	0	0	1306.683	305.832563278467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2304.441	0	0	0	0	0	0	0	367.504036721649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1702.087	168	511	256	246	0	2	0	0	0	0	2	0	0	0	0	4	0	0	0	10	2	2	4	0	0	0	0	2	0	0	0	0	0	4	0	6
DO47153	SA507437	0	233.259264861549	712.024176010582	2336.346	0	0	0	0	0	0	0	0	170.34104501792	0	0	327.760778971416	0	193.256335138388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.998	0	0	0	0	0	0	0	0	0	0	0	0	0	490.443	63	190	73	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DO47156	SA507443	0	0	262.28863130901	732.3083	525.794481648801	0	0	0	0	0	0	0	62.7485990768278	0	0	120.737369614132	0	0	0	0	0	0	0	0	0	0	0	0	0	631.8215183514	0	0	0	0	0	625.4821	0	0	0	0	0	0	0	0	0	0	0	0	0	1102.206	95	314	135	139	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DO47159	SA507452	0	365.596160272237	534.674950048108	2893.632	0	0	0	0	0	0	0	0	127.912917573104	0	0	246.122932378727	597.2818	302.898039727664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976.9142	0	0	0	0	0	0	0	0	0	0	0	0	0	2417.211	230	674	341	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	2	12
DO47162	SA507464	0	452.008748116295	332.439481050716	1208.5	419.457923700664	0	0	0	0	0	0	0	79.5311318285244	0	0	153.029387120721	0	374.491251883583	0	0	0	390.5	0	0	0	0	0	0	0	504.042076299496	0	0	0	0	0	693.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1225.5	162	451	214	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	2	0	4	0	0	10	0	2	4	2	2
DO47165	SA507473	0	0	376.394923429473	1088.796	309.821524105014	0	0	0	0	0	0	0	90.0468084604245	0	0	173.26306811006	0	0	0	0	0	0	0	0	0	0	0	0	0	372.297375895104	0	0	0	0	0	458.0725	0	0	0	0	0	0	0	0	0	0	0	0	0	1031.412	84	260	145	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0
DO47171	SA507488	453.7381	334.506708722429	634.505172914176	1207.303	323.434080595649	0	0	0	0	0	0	0	151.79579270616	0	0	292.077034379592	0	277.140291277481	0	0	0	0	0	0	0	0	0	0	0	388.654919404474	0	0	0	0	0	576.1674	0	0	0	0	0	0	0	0	0	0	0	0	0	932.4618	120	280	163	148	0	0	0	2	0	0	0	0	2	0	2	0	0	10	0	2	2	2	0	0	0	2	4	2	0	0	10	8	10	0	0	0
DO47174	SA507501	0	584.945806140634	738.043890578768	824.7153	0	0	0	0	0	0	0	0	176.565869286453	0	0	339.738240134695	434.1397	484.630193859207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536.2903	0	0	0	0	0	0	0	0	0	0	0	0	0	1329.459	136	414	200	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	2	0	2	18
DO47234	SA507585	0	0	0	1359.826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1078.466	95	267	115	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DO47243	SA507599	0	0	0	1369.38	250.834384918361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301.415415081734	0	0	0	0	0	352.3404	0	0	0	0	0	0	0	0	0	0	0	0	0	959.0655	60	195	97	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	4
DO47249	SA507607	0	224.080123870311	200.85175585122	808.4028	159.613800599407	0	0	0	0	0	0	0	48.0507532441884	0	0	92.4565909045683	0	185.651376129629	0	0	0	0	0	0	0	0	0	0	0	191.800099400654	0	0	0	0	0	370.5179	0	0	0	0	0	0	0	0	0	0	0	0	0	496.7052	17	70	49	32	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4
DO44740	SA499742	325.274435058789	0	0	1850.755	0	0	0	0	0	0	0	0	0	0	0	828.0089	0	767.056564941392	0	0	0	0	0	921.1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1882.294	0	0	1499.327	0	86	285	118	206	0	0	0	2	2	0	0	0	2	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	10	6	2	0	0	0
DO44744	SA499746	247.95764839892	0	822.258638955395	1183.922	0	0	0	0	0	0	0	0	342.206361044723	0	0	2665.696	0	584.729451601218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1154.985	0	90	135	113	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	2	0	0	12	16	8	0	6	6
DO44806	SA499801	327.574786335855	0	0	1181.97	0	0	0	0	0	0	0	0	0	0	0	1150.813	0	772.481213664327	0	0	0	0	0	810.0918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1427.711	0	0	1319.163	0	77	225	92	188	0	0	0	0	0	2	0	0	0	0	4	0	10	0	0	12	18	0	2	0	0	14	0	0	0	0	6	2	16	0	0	8
DO44828	SA499813	355.223879926668	0	0	2147.679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4289.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1203.2781200735	0	0	1731.114	0	0	0	0	0	0	0	0	0	10864.11	0	80	261	129	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	4	0	4
DO44832	SA499815	0	0	0	9300.746	0	0	0	0	0	0	0	0	0	0	0	3026.917	0	0	0	0	0	10502.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3747.398	0	0	0	0	0	0	0	0	4125.887	0	0	0	0	129	314	215	345	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	4	0	0	0	2	4	0	0	0	0	22	30	22	0	4	8
DO219580	SA550978	296.568519212598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565.053601129726	215.554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192.926579657837	0	0	235.2416	0	0	0	0	0	0	473.5121	0	0	0	0	24	59	37	16	0	2	0	2	0	0	2	0	0	0	6	2	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	12
DO22836	SA267454	0	0	1615.045004315	8481.296	0	0	0	0	0	0	0	0	672.146995685231	0	0	0	0	0	0	0	0	0	0	2440.071	0	0	0	0	0	0	0	0	0	0	0	0	0	1740.624	2304.179	0	0	0	0	0	0	2629.421	0	0	1725.636	0	174	441	201	286	4	4	4	0	0	2	4	6	0	0	2	10	13	4	2	13	2	0	4	0	8	4	2	6	0	8	14	64	245	2	6	29
DO22838	SA267658	411.984129209613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971.533870790617	638.9318	0	0	0	0	701.5231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	678.9902	0	0	0	0	0	0	1285.375	0	0	1477.655	0	55	207	91	269	0	0	2	0	0	0	0	2	0	0	0	0	12	0	0	0	0	0	2	0	0	2	0	2	0	0	6	2	6	0	2	10
DO22839	SA267718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7954.883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1410.415	0	0	0	0	0	0	0	0	1135.127	0	0	1481.361	0	397	285	297	285	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	6	12	0	0	0
DO22854	SA268117	0	0	0	1594.565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1209.204	0	0	0	0	996.7286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2350.756	0	0	0	0	0	0	1822.575	0	0	1782.485	0	75	318	109	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	4	2	2	0	0	14	6	6	0	0	4
DO22860	SA268333	805.043646999648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1513.82318810926	0	0	0	2611.226	0	0	0	0	0	0	0	0	0	0	0	0	0	552.477664891528	0	0	473.5359	0	0	0	0	0	0	0	0	0	0	0	48	158	65	376	6	0	2	6	2	2	4	2	9	2	0	2	10	16	2	32	0	0	4	2	2	0	2	0	5	4	18	12	38	8	8	50
DO22866	SA268465	0	0	0	2235.667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929.1476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1942.991	0	0	1516.505	0	41	186	72	119	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	2	0	8	2	4	0	0	2
DO22875	SA268678	548.759312974623	0	510.657380889112	421.8562	0	0	0	0	0	0	0	0	212.524619110961	0	0	0	0	922.915676055031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533.14641097064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	99	36	172	2	0	0	2	4	0	0	0	0	6	0	0	0	5	8	29	0	0	0	0	2	0	0	0	2	2	34	16	14	5	4	11
DO22884	SA268889	477.830456172722	0	289.356886922132	505.23	0	0	0	0	0	0	0	0	120.424113077909	0	0	0	0	1126.81154382754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	61	33	127	2	2	2	0	0	4	4	0	0	0	2	6	0	0	0	0	10	10	2	0	2	8	12	0	0	2	56	74	10	6	2	6
DO22887	SA268957	867.896884051186	0	0	1183.575	0	0	0	0	0	0	0	0	0	0	0	0	404.2831	1742.00673554263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437.614280406653	0	0	423.4626	0	0	0	0	0	0	0	0	0	0	0	47	89	50	728	0	0	2	2	0	0	2	2	0	2	0	0	0	4	4	8	4	0	0	0	0	0	0	0	0	0	0	0	0	4	6	14
DO22896	SA269167	0	0	897.134087593965	1882.948	0	0	0	0	0	0	0	0	373.367912406163	0	0	0	0	0	0	0	0	2261.844	0	955.2568	0	0	0	0	0	0	0	0	0	0	0	0	1622.333	0	0	0	0	0	0	0	0	1860.896	0	0	1436.393	0	93	343	135	332	6	4	10	12	8	10	8	0	13	10	12	56	10	12	23	207	4	0	4	4	18	0	6	8	3	12	106	324	36	4	37	177
DO22914	SA269629	0	0	590.057400429316	1803.406	0	0	0	0	0	0	0	0	245.569199570768	0	0	0	832.1092	0	0	0	0	662.2705	0	866.2779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1386.849	0	0	1238.617	0	71	231	102	202	6	0	0	4	4	2	0	0	2	1	0	8	5	8	10	28	8	0	4	2	2	0	4	0	6	5	8	14	9	4	12	36
DO22929	SA270088	450.392402144055	0	0	930	0	0	0	0	0	0	0	0	0	0	0	0	863	1062.1075978562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768.5	0	0	0	0	0	0	0	0	0	915	0	53	179	74	344	2	8	8	4	4	8	10	4	0	5	6	30	50	12	8	115	6	10	4	8	6	8	10	2	2	5	42	178	202	24	10	99
DO22932	SA267260	0	0	553.6655188534	1515.071	0	0	0	0	0	0	0	0	230.423681146679	0	0	0	0	0	671.3607	0	0	0	0	765.0506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1450.941	0	0	0	0	0	0	1479.499	0	0	1092.214	0	67	207	87	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	8	6	0	0	0
DO22935	SA267307	371.310940830074	0	556.769364888611	0	0	0	0	0	0	0	0	0	231.715435111469	0	0	0	496.5649	875.619059170133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785.4753	0	0	0	0	0	0	868.2362	0	0	825.1002	0	63	176	84	160	0	2	0	0	0	2	0	0	0	0	2	0	0	0	1	0	2	0	2	0	0	0	0	2	0	6	4	8	12	2	7	6
DO22953	SA267880	0	0	1277.35240240463	3330.789	0	0	0	0	0	0	0	0	531.606597595549	0	0	0	0	0	0	0	0	1608.52	0	3355.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1390.543	0	0	0	0	62	202	85	304	0	0	0	4	0	0	0	4	2	0	0	0	2	4	0	6	0	0	0	0	0	0	2	0	0	0	14	22	6	2	2	4
DO22956	SA267949	0	0	0	1401.317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577.2486	0	0	0	0	945.2258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664.8622	0	0	0	0	0	0	1752.773	0	0	830.0765	0	121	226	101	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	4	2	0	0	4
DO22959	SA268027	222.183589572357	0	983.313902229828	0	0	0	0	0	0	0	0	0	409.234097770313	0	0	0	0	523.949510427766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590.292	0	0	617.8523	0	49	116	52	116	18	10	8	25	13	14	0	14	20	18	12	16	30	30	42	124	4	2	0	3	3	0	2	2	2	2	6	10	8	2	0	4
